timestamp,rate,confidence,raw_digits
2026-04-09T21:21:08.558734,Invalid,0.471758633852005,2_5_8
2026-04-09T21:21:27.452662,267,0.9425101280212402,2_6_7
2026-04-09T21:21:48.126379,295,0.8513165712356567,2_9_5
2026-04-09T21:22:16.449485,Invalid,0.9807989001274109,none_none_none
2026-04-09 14:22:40,Not feeding,NA,NA
